238.08766,1.25E-19
238.09313,9.24E-20
238.09859,8.54E-20
238.10406,8.90E-20
238.10953,1.14E-19
238.115,9.65E-20
238.12047,7.86E-20
238.12594,1.04E-19
238.13141,9.22E-20
238.13688,8.21E-20
238.14235,8.91E-20
238.14782,8.96E-20
238.15329,9.30E-20
238.15876,8.87E-20
238.16423,8.14E-20
238.1697,7.83E-20
238.17517,8.49E-20
238.18065,8.54E-20
238.18612,6.92E-20
238.19159,8.51E-20
238.19706,9.39E-20
238.20254,8.24E-20
238.20801,1.13E-19
238.21348,7.34E-20
238.21896,1.01E-19
238.22443,9.07E-20
238.2299,8.78E-20
238.23538,1.16E-19
238.24085,1.07E-19
238.24633,9.28E-20
238.2518,8.44E-20
238.25728,1.14E-19
238.26275,1.01E-19
238.26823,8.63E-20
238.27371,8.33E-20
238.27918,8.40E-20
238.28466,8.99E-20
238.29014,7.65E-20
238.29561,1.06E-19
238.30109,9.75E-20
238.30657,8.62E-20
238.31205,9.91E-20
238.31752,8.03E-20
238.323,8.20E-20
238.32848,8.66E-20
238.33396,8.12E-20
238.33944,1.01E-19
238.34492,8.57E-20
238.3504,7.29E-20
238.35588,8.08E-20
238.36136,7.80E-20
238.36684,7.80E-20
238.37232,8.00E-20
238.3778,8.50E-20
238.38328,8.45E-20
238.38876,7.10E-20
238.39425,8.64E-20
238.39973,7.62E-20
238.40521,8.17E-20
238.41069,8.48E-20
238.41617,7.53E-20
238.42166,7.85E-20
238.42714,9.32E-20
238.43262,8.34E-20
238.43811,8.36E-20
238.44359,9.33E-20
238.44908,7.46E-20
238.45456,1.11E-19
238.46005,9.20E-20
238.46553,7.71E-20
238.47102,9.35E-20
238.4765,8.32E-20
238.48199,7.68E-20
238.48747,7.61E-20
238.49296,9.04E-20
238.49845,6.56E-20
238.50393,6.45E-20
238.50942,7.99E-20
238.51491,8.18E-20
238.52039,9.55E-20
238.52588,7.87E-20
238.53137,7.63E-20
238.53686,8.25E-20
238.54235,7.21E-20
238.54784,6.38E-20
238.55332,7.66E-20
238.55881,8.54E-20
238.5643,8.24E-20
238.56979,7.89E-20
238.57528,7.76E-20
238.58077,7.14E-20
238.58626,7.99E-20
238.59176,7.10E-20
238.59725,8.51E-20
238.60274,7.96E-20
238.60823,8.18E-20
238.61372,7.06E-20
238.61921,6.55E-20
