311.02,2.18E-20
311.05,2.18E-20
311.08,2.18E-20
311.12,2.17E-20
311.15,2.17E-20
311.18,2.16E-20
311.22,2.16E-20
311.25,2.15E-20
311.28,2.14E-20
311.32,2.14E-20
311.35,2.13E-20
311.38,2.13E-20
311.42,2.13E-20
311.45,2.12E-20
311.48,2.12E-20
311.52,2.11E-20
311.55,2.11E-20
311.58,2.10E-20
311.62,2.10E-20
311.65,2.10E-20
311.68,2.10E-20
311.72,2.09E-20
311.75,2.09E-20
311.78,2.08E-20
311.82,2.07E-20
311.85,2.07E-20
311.88,2.07E-20
311.92,2.07E-20
311.95,2.07E-20
311.98,2.06E-20
312.02,2.06E-20
312.05,2.06E-20
312.09,2.05E-20
312.12,2.05E-20
312.15,2.05E-20
312.19,2.05E-20
312.22,2.05E-20
312.25,2.04E-20
312.29,2.05E-20
312.32,2.04E-20
312.35,2.04E-20
312.39,2.03E-20
312.42,2.02E-20
312.45,2.02E-20
312.49,2.02E-20
312.52,2.02E-20
312.55,2.02E-20
312.59,2.01E-20
312.62,2.01E-20
312.65,2.01E-20
312.69,2.00E-20
312.72,2.00E-20
312.75,2.00E-20
312.79,1.99E-20
312.82,1.99E-20
312.85,1.98E-20
312.89,1.98E-20
312.92,1.97E-20
312.95,1.97E-20
312.99,1.96E-20
313.02,1.96E-20
313.05,1.96E-20
313.09,1.95E-20
313.12,1.95E-20
313.15,1.94E-20
313.19,1.94E-20
313.22,1.94E-20
313.25,1.94E-20
313.29,1.94E-20
313.32,1.93E-20
313.35,1.93E-20
313.39,1.93E-20
313.42,1.93E-20
313.45,1.93E-20
313.49,1.92E-20
313.52,1.92E-20
313.55,1.92E-20
313.59,1.91E-20
313.62,1.92E-20
313.65,1.92E-20
313.69,1.92E-20
313.72,1.90E-20
313.76,1.91E-20
313.79,1.92E-20
313.82,1.92E-20
313.86,1.92E-20
313.89,1.92E-20
313.92,1.91E-20
313.96,1.91E-20
313.99,1.90E-20
314.02,1.90E-20
314.06,1.90E-20
314.09,1.90E-20
314.12,1.90E-20
314.16,1.90E-20
314.19,1.90E-20
314.22,1.90E-20
314.26,1.90E-20
314.29,1.90E-20
314.32,1.89E-20
314.36,1.89E-20
314.39,1.89E-20
314.42,1.89E-20
314.46,1.88E-20
314.49,1.88E-20
314.52,1.88E-20
314.56,1.87E-20
314.59,1.87E-20
314.62,1.87E-20
314.66,1.86E-20
314.69,1.87E-20
314.72,1.86E-20
314.76,1.86E-20
314.79,1.86E-20
314.82,1.86E-20
314.86,1.86E-20
314.89,1.86E-20
314.92,1.86E-20
314.96,1.86E-20
314.99,1.85E-20
315.02,1.85E-20
315.06,1.85E-20
315.09,1.85E-20
315.12,1.85E-20
315.16,1.85E-20
315.19,1.85E-20
315.22,1.85E-20
315.26,1.85E-20
315.29,1.85E-20
315.32,1.85E-20
315.36,1.85E-20
315.39,1.84E-20
315.43,1.85E-20
315.46,1.85E-20
315.49,1.85E-20
315.53,1.85E-20
315.56,1.85E-20
315.59,1.85E-20
315.63,1.85E-20
315.66,1.85E-20
315.69,1.85E-20
315.73,1.85E-20
315.76,1.85E-20
315.79,1.85E-20
315.83,1.86E-20
315.86,1.86E-20
315.89,1.86E-20
315.93,1.86E-20
315.96,1.86E-20
315.99,1.86E-20
316.03,1.86E-20
316.06,1.86E-20
316.09,1.86E-20
316.13,1.86E-20
316.16,1.86E-20
316.19,1.86E-20
316.23,1.86E-20
316.26,1.86E-20
316.29,1.86E-20
316.33,1.86E-20
316.36,1.86E-20
316.39,1.86E-20
316.43,1.87E-20
316.46,1.87E-20
316.49,1.86E-20
316.53,1.87E-20
316.56,1.87E-20
316.59,1.87E-20
316.63,1.87E-20
316.66,1.87E-20
316.69,1.87E-20
316.73,1.87E-20
316.76,1.87E-20
316.79,1.87E-20
316.83,1.87E-20
316.86,1.87E-20
316.89,1.87E-20
316.93,1.87E-20
316.96,1.87E-20
316.99,1.88E-20
317.03,1.88E-20
317.06,1.87E-20
317.1,1.87E-20
317.13,1.87E-20
317.16,1.87E-20
317.2,1.87E-20
317.23,1.87E-20
317.26,1.87E-20
317.3,1.87E-20
317.33,1.88E-20
317.36,1.88E-20
317.4,1.88E-20
317.43,1.88E-20
317.46,1.87E-20
317.5,1.87E-20
317.53,1.87E-20
317.56,1.87E-20
317.6,1.87E-20
317.63,1.86E-20
317.66,1.86E-20
317.7,1.85E-20
317.73,1.85E-20
317.76,1.85E-20
317.8,1.85E-20
317.83,1.85E-20
317.86,1.85E-20
317.9,1.84E-20
317.93,1.84E-20
317.96,1.83E-20
318,1.83E-20
318.03,1.82E-20
318.06,1.82E-20
318.1,1.81E-20
318.13,1.81E-20
318.16,1.81E-20
318.2,1.80E-20
318.23,1.79E-20
318.26,1.79E-20
318.3,1.78E-20
318.33,1.78E-20
318.36,1.77E-20
318.4,1.77E-20
318.43,1.76E-20
318.46,1.76E-20
318.5,1.75E-20
318.53,1.75E-20
318.56,1.74E-20
318.6,1.74E-20
318.63,1.74E-20
318.66,1.72E-20
318.7,1.72E-20
318.73,1.72E-20
318.77,1.72E-20
318.8,1.71E-20
318.83,1.71E-20
318.87,1.71E-20
318.9,1.70E-20
318.93,1.70E-20
318.97,1.69E-20
319,1.69E-20
319.03,1.69E-20
319.07,1.68E-20
319.1,1.68E-20
319.13,1.67E-20
319.17,1.66E-20
319.2,1.65E-20
319.23,1.65E-20
319.27,1.64E-20
