344.9644,5.56E-47
344.9817,5.46E-47
344.9989,5.37E-47
345.0161,5.28E-47
345.0333,5.19E-47
345.0505,5.10E-47
345.0678,5.01E-47
345.085,4.92E-47
345.1022,4.83E-47
345.1195,4.74E-47
345.1367,4.66E-47
345.1539,4.57E-47
345.1712,4.49E-47
345.1884,4.40E-47
345.2056,4.32E-47
345.2229,4.23E-47
345.2401,4.15E-47
345.2574,4.07E-47
345.2746,3.99E-47
345.2919,3.91E-47
345.3091,3.83E-47
345.3264,3.75E-47
345.3436,3.68E-47
345.3609,3.60E-47
345.3781,3.53E-47
345.3954,3.45E-47
345.4127,3.38E-47
345.4299,3.31E-47
345.4472,3.23E-47
345.4644,3.16E-47
345.4817,3.10E-47
345.499,3.03E-47
345.5162,2.96E-47
345.5335,2.89E-47
345.5508,2.82E-47
345.5681,2.76E-47
345.5853,2.69E-47
345.6026,2.63E-47
345.6199,2.57E-47
345.6372,2.50E-47
345.6545,2.44E-47
345.6718,2.38E-47
345.6891,2.32E-47
345.7063,2.26E-47
345.7236,2.21E-47
345.7409,2.15E-47
345.7582,2.10E-47
345.7755,2.04E-47
345.7928,1.99E-47
345.8101,1.94E-47
345.8274,1.89E-47
345.8447,1.84E-47
345.862,1.79E-47
345.8793,1.74E-47
345.8966,1.69E-47
345.914,1.65E-47
345.9313,1.60E-47
345.9486,1.56E-47
345.9659,1.51E-47
345.9832,1.47E-47
346.0005,1.43E-47
346.0179,1.39E-47
346.0352,1.35E-47
346.0525,1.31E-47
346.0698,1.27E-47
346.0872,1.23E-47
346.1045,1.19E-47
346.1218,1.15E-47
346.1391,1.12E-47
346.1565,1.08E-47
346.1738,1.05E-47
346.1912,1.01E-47
346.2085,9.76E-48
346.2258,9.42E-48
346.2432,9.09E-48
346.2605,8.77E-48
346.2779,8.45E-48
346.2952,8.14E-48
346.3126,7.83E-48
346.3299,7.53E-48
346.3473,7.23E-48
346.3646,6.93E-48
346.382,6.64E-48
346.3994,6.36E-48
346.4167,6.08E-48
346.4341,5.80E-48
346.4514,5.53E-48
346.4688,5.26E-48
346.4862,5.00E-48
346.5035,4.75E-48
346.5209,4.50E-48
346.5383,4.25E-48
346.5557,4.01E-48
346.573,3.77E-48
346.5904,3.54E-48
346.6078,3.32E-48
346.6252,3.10E-48
346.6426,2.89E-48
346.6599,2.68E-48
346.6773,2.48E-48
346.6947,2.29E-48
346.7121,2.10E-48
346.7295,1.92E-48
346.7469,1.74E-48
346.7643,1.58E-48
346.7817,1.42E-48
346.7991,1.27E-48
346.8165,1.12E-48
346.8339,9.84E-49
346.8513,8.53E-49
346.8687,7.30E-49
346.8861,6.14E-49
346.9035,5.06E-49
346.9209,4.07E-49
346.9383,3.15E-49
346.9558,2.29E-49
346.9732,1.50E-49
346.9906,7.77E-50
347.008,4.41E-50
347.0254,-1.24E-51
347.0429,-1.36E-51
347.0603,-1.23E-51
347.0777,-1.16E-51
347.0951,-1.26E-51
347.1126,-1.16E-51
347.13,-1.16E-51
347.1474,-1.11E-51
347.1649,-8.44E-52
347.1823,-8.71E-52
347.1998,-6.29E-52
347.2172,-9.50E-52
347.2346,-6.36E-52
347.2521,-6.31E-52
347.2695,-5.69E-52
347.287,-3.39E-52
347.3044,-5.33E-52
347.3219,-5.11E-52
347.3393,-1.73E-52
347.3568,-9.27E-54
347.3742,-4.23E-53
347.3917,-1.95E-53
347.4092,-3.11E-53
347.4266,2.61E-52
347.4441,4.27E-52
347.4615,2.35E-52
347.479,4.44E-52
347.4965,1.74E-52
347.514,4.00E-52
347.5314,5.87E-52
347.5489,6.69E-52
347.5664,5.72E-52
347.5839,7.65E-52
347.6013,6.20E-52
347.6188,1.55E-51
347.6363,-7.88E-51
347.6538,5.45E-48
347.6713,5.46E-48
347.6888,5.45E-48
347.7063,5.45E-48
347.7237,5.44E-48
347.7412,5.42E-48
347.7587,5.40E-48
347.7762,5.37E-48
347.7937,5.34E-48
347.8112,5.31E-48
347.8287,5.27E-48
347.8462,5.23E-48
347.8637,5.19E-48
347.8813,5.14E-48
347.8988,5.09E-48
347.9163,5.04E-48
347.9338,4.99E-48
347.9513,4.93E-48
347.9688,4.87E-48
347.9863,4.82E-48
348.0039,4.76E-48
348.0214,4.70E-48
348.0389,4.64E-48
348.0564,4.58E-48
348.074,4.53E-48
348.0915,4.47E-48
348.109,4.42E-48
348.1266,4.37E-48
348.1441,4.32E-48
348.1616,4.27E-48
348.1792,4.23E-48
348.1967,4.19E-48
348.2142,4.16E-48
348.2318,4.13E-48
348.2493,4.10E-48
348.2669,4.08E-48
348.2844,4.07E-48
348.302,4.06E-48
348.3195,4.05E-48
348.3371,4.05E-48
348.3546,4.06E-48
348.3722,4.07E-48
348.3898,4.09E-48
348.4073,4.12E-48
348.4249,4.15E-48
348.4424,4.19E-48
348.46,4.23E-48
348.4776,4.28E-48
348.4951,4.34E-48
348.5127,4.40E-48
348.5303,4.46E-48
348.5479,4.53E-48
348.5654,4.61E-48
348.583,4.69E-48
348.6006,4.77E-48
348.6182,4.86E-48
348.6358,4.95E-48
348.6533,5.05E-48
348.6709,5.14E-48
348.6885,5.24E-48
348.7061,5.34E-48
348.7237,5.44E-48
348.7413,5.55E-48
348.7589,5.65E-48
348.7765,5.76E-48
348.7941,5.86E-48
348.8117,5.97E-48
348.8293,6.07E-48
348.8469,6.17E-48
348.8645,6.27E-48
348.8821,6.37E-48
348.8997,6.47E-48
348.9173,6.56E-48
348.935,6.65E-48
348.9526,6.73E-48
348.9702,6.81E-48
348.9878,6.89E-48
349.0054,6.96E-48
349.0231,7.03E-48
349.0407,7.09E-48
349.0583,7.15E-48
349.0759,7.20E-48
349.0936,7.24E-48
349.1112,7.28E-48
349.1288,7.32E-48
349.1465,7.34E-48
349.1641,7.36E-48
349.1818,7.38E-48
349.1994,7.39E-48
349.217,7.39E-48
349.2347,7.39E-48
349.2523,7.38E-48
349.27,7.36E-48
349.2876,7.34E-48
349.3053,7.32E-48
349.3229,7.29E-48
349.3406,7.25E-48
349.3582,7.22E-48
349.3759,7.17E-48
349.3935,7.13E-48
349.4112,7.08E-48
349.4289,7.02E-48
349.4465,6.97E-48
349.4642,6.91E-48
349.4819,6.85E-48
349.4996,6.79E-48
349.5172,6.73E-48
349.5349,6.67E-48
349.5526,6.61E-48
349.5703,6.54E-48
349.5879,6.48E-48
349.6056,6.42E-48
349.6233,6.36E-48
349.641,6.30E-48
349.6587,6.25E-48
349.6764,6.19E-48
349.694,6.14E-48
349.7117,6.09E-48
349.7294,6.05E-48
349.7471,6.00E-48
349.7648,5.97E-48
349.7825,5.93E-48
349.8002,5.90E-48
349.8179,5.88E-48
349.8356,5.86E-48
349.8534,5.84E-48
349.8711,5.83E-48
349.8888,5.82E-48
349.9065,5.82E-48
349.9242,5.83E-48
349.9419,5.84E-48
349.9596,5.85E-48
349.9773,5.87E-48
349.9951,5.90E-48
350.0128,5.93E-48
350.0305,5.96E-48
350.0482,6.00E-48
350.066,6.04E-48
350.0837,6.09E-48
350.1014,6.14E-48
350.1192,6.20E-48
350.1369,6.26E-48
350.1546,6.32E-48
350.1724,6.38E-48
350.1901,6.45E-48
350.2079,6.52E-48
350.2256,6.59E-48
350.2434,6.67E-48
350.2611,6.74E-48
350.2789,6.82E-48
350.2966,6.89E-48
350.3144,6.97E-48
350.3321,7.05E-48
350.3499,7.12E-48
350.3676,7.20E-48
350.3854,7.27E-48
350.4032,7.35E-48
350.4209,7.42E-48
350.4387,7.49E-48
350.4564,7.55E-48
350.4742,7.61E-48
350.492,7.67E-48
350.5098,7.73E-48
350.5275,7.78E-48
350.5453,7.83E-48
350.5631,7.88E-48
350.5809,7.92E-48
350.5987,7.95E-48
350.6164,7.99E-48
350.6342,8.01E-48
350.652,8.03E-48
350.6698,8.05E-48
350.6876,8.06E-48
350.7054,8.07E-48
350.7232,8.07E-48
350.741,8.07E-48
350.7588,8.06E-48
350.7766,8.04E-48
350.7944,8.02E-48
350.8122,8.00E-48
350.83,7.97E-48
350.8478,7.94E-48
350.8656,7.90E-48
350.8834,7.86E-48
350.9012,7.82E-48
350.9191,7.76E-48
350.9369,7.71E-48
350.9547,7.65E-48
350.9725,7.59E-48
350.9903,7.53E-48
351.0082,7.46E-48
351.026,7.40E-48
351.0438,7.33E-48
351.0616,7.25E-48
351.0795,7.18E-48
351.0973,7.10E-48
351.1151,7.03E-48
351.133,6.95E-48
351.1508,6.87E-48
351.1687,6.79E-48
351.1865,6.71E-48
351.2043,6.63E-48
351.2222,6.55E-48
351.24,6.48E-48
351.2579,6.40E-48
351.2757,6.33E-48
351.2936,6.25E-48
351.3114,5.79E-48
351.3293,5.72E-48
351.3472,5.65E-48
351.365,5.58E-48
351.3829,5.52E-48
351.4007,5.46E-48
351.4186,5.41E-48
351.4365,5.36E-48
351.4543,5.31E-48
351.4722,5.26E-48
351.4901,5.22E-48
351.508,5.19E-48
351.5258,5.16E-48
351.5437,5.13E-48
351.5616,5.11E-48
351.5795,5.09E-48
351.5974,5.08E-48
351.6153,5.07E-48
351.6331,5.07E-48
351.651,5.07E-48
351.6689,5.07E-48
351.6868,5.08E-48
351.7047,5.09E-48
351.7226,5.11E-48
351.7405,5.13E-48
351.7584,5.16E-48
351.7763,5.19E-48
351.7942,5.22E-48
351.8121,5.26E-48
351.83,5.30E-48
351.8479,5.35E-48
351.8658,5.40E-48
351.8838,5.45E-48
351.9017,5.51E-48
351.9196,5.57E-48
351.9375,5.64E-48
351.9554,5.70E-48
351.9733,5.77E-48
351.9913,5.85E-48
352.0092,5.93E-48
352.0271,6.01E-48
352.0451,6.09E-48
352.063,6.17E-48
352.0809,6.26E-48
352.0989,6.35E-48
352.1168,6.44E-48
352.1347,6.54E-48
352.1527,6.64E-48
352.1706,6.74E-48
352.1886,6.84E-48
352.2065,6.94E-48
352.2244,7.05E-48
352.2424,7.16E-48
352.2604,7.27E-48
352.2783,7.38E-48
352.2963,7.49E-48
352.3142,7.61E-48
352.3322,7.73E-48
352.3501,7.85E-48
352.3681,7.97E-48
352.3861,8.09E-48
352.404,8.22E-48
352.422,8.34E-48
352.44,8.47E-48
352.4579,8.60E-48
352.4759,8.73E-48
352.4939,8.86E-48
352.5119,8.99E-48
352.5298,9.13E-48
352.5478,9.27E-48
352.5658,9.40E-48
352.5838,9.54E-48
352.6018,9.68E-48
352.6198,9.82E-48
352.6378,9.97E-48
352.6557,1.01E-47
352.6737,1.03E-47
352.6917,1.04E-47
352.7097,1.05E-47
352.7277,1.07E-47
352.7457,1.08E-47
352.7637,1.10E-47
352.7817,1.11E-47
352.7997,1.13E-47
352.8178,1.14E-47
352.8358,1.16E-47
352.8538,1.17E-47
352.8718,1.19E-47
352.8898,1.20E-47
352.9078,1.22E-47
352.9258,1.23E-47
352.9439,1.25E-47
352.9619,1.26E-47
352.9799,1.28E-47
352.9979,1.29E-47
353.016,1.31E-47
353.034,1.32E-47
353.052,1.34E-47
353.0701,1.35E-47
353.0881,1.36E-47
353.1061,1.38E-47
353.1242,1.39E-47
353.1422,1.41E-47
353.1603,1.42E-47
353.1783,1.43E-47
353.1964,1.45E-47
353.2144,1.46E-47
353.2324,1.47E-47
353.2505,1.49E-47
353.2686,1.50E-47
353.2866,1.51E-47
353.3047,1.52E-47
353.3227,1.54E-47
353.3408,1.55E-47
353.3589,1.56E-47
353.3769,1.57E-47
353.395,1.58E-47
353.4131,1.59E-47
353.4311,1.60E-47
353.4492,1.62E-47
353.4673,1.63E-47
353.4854,1.64E-47
353.5034,1.65E-47
353.5215,1.66E-47
353.5396,1.67E-47
353.5577,1.68E-47
353.5758,1.70E-47
353.5938,1.71E-47
353.6119,1.72E-47
353.63,1.74E-47
353.6481,1.75E-47
353.6662,1.76E-47
353.6843,1.78E-47
353.7024,1.79E-47
353.7205,1.81E-47
353.7386,1.82E-47
353.7567,1.83E-47
353.7748,1.85E-47
353.7929,1.86E-47
353.811,1.88E-47
353.8292,1.89E-47
353.8473,1.91E-47
353.8654,1.92E-47
353.8835,1.94E-47
353.9016,1.96E-47
353.9197,1.97E-47
353.9379,1.99E-47
353.956,2.01E-47
353.9741,2.02E-47
353.9923,2.04E-47
354.0104,2.06E-47
354.0285,2.08E-47
354.0466,2.10E-47
354.0648,2.12E-47
354.0829,2.14E-47
354.1011,2.16E-47
354.1192,2.18E-47
354.1373,2.21E-47
354.1555,2.23E-47
354.1736,2.25E-47
354.1918,2.27E-47
354.2099,2.30E-47
354.2281,2.32E-47
354.2462,2.35E-47
354.2644,2.37E-47
354.2826,2.40E-47
354.3007,2.43E-47
354.3189,2.45E-47
354.337,2.48E-47
354.3552,2.51E-47
354.3734,2.54E-47
354.3915,2.57E-47
354.4097,2.60E-47
354.4279,2.63E-47
354.4461,2.66E-47
354.4642,2.69E-47
354.4824,2.72E-47
354.5006,2.76E-47
354.5188,2.79E-47
354.537,2.82E-47
354.5551,2.86E-47
354.5733,2.89E-47
354.5915,2.92E-47
354.6097,2.96E-47
354.6279,2.99E-47
354.6461,3.03E-47
354.6643,3.07E-47
354.6825,3.10E-47
354.7007,3.14E-47
354.7189,3.17E-47
354.7371,3.21E-47
354.7553,3.25E-47
354.7735,3.28E-47
354.7917,3.32E-47
354.8099,3.36E-47
354.8282,3.40E-47
354.8464,3.43E-47
354.8646,3.47E-47
354.8828,3.51E-47
354.901,3.55E-47
354.9193,3.59E-47
354.9375,3.62E-47
354.9557,3.66E-47
354.9739,3.70E-47
354.9922,3.74E-47
355.0104,3.78E-47
355.0286,3.82E-47
355.0469,3.86E-47
355.0651,3.90E-47
355.0834,3.93E-47
355.1016,3.97E-47
355.1198,4.01E-47
355.1381,4.05E-47
355.1563,4.09E-47
355.1746,4.13E-47
355.1928,4.17E-47
355.2111,4.21E-47
355.2294,4.25E-47
355.2476,4.29E-47
355.2659,4.34E-47
355.2841,4.38E-47
355.3024,4.42E-47
355.3206,4.46E-47
355.3389,4.50E-47
355.3572,4.55E-47
355.3755,4.59E-47
355.3937,4.64E-47
355.412,4.68E-47
355.4303,4.72E-47
355.4486,4.77E-47
355.4668,4.82E-47
355.4851,4.86E-47
355.5034,4.91E-47
355.5217,4.96E-47
355.54,5.01E-47
355.5583,5.06E-47
355.5766,5.11E-47
355.5949,5.16E-47
355.6131,5.21E-47
355.6314,5.27E-47
355.6497,5.32E-47
355.668,5.37E-47
355.6863,5.43E-47
